BIOA93;BIOLOGIA MOLECULAR E CELULAR APLICADA A MEDICINA VETERINARIA;68
BIOB09;BIOLOGIA APLICADA A ENFERMAGEM                              ;34
BIOB23;METODO DE ESTUDOS  EM  BIOLOGIA                             ;68
BIOB24;FORMULACAO DE PROBLEMAS DE PESQUISA                         ;34
BIOB26;ORIGEM E EVOLUCAO DOS PROCARIONTES E EUCARIONTES BASAIS     ;68
BIOB27;INTRODUCAO A DIVERSIDADE ZOOLOGICA                          ;34
BIOB28;MEIOFAUNA                                                   ;68
BIOB30;BIODIVERSIDADE E CONSERVACAO                                ;68
BIOB31;INTRODUCAO A ANALISE MULTIVARIADA EM ECOLOGIA               ;68
BIOB32;ECOFISIOLOGIA ANIMAL                                        ;68
BIOB33;MORFOLOGIA FUNCIONAL DOS VERTEBRADOS                        ;68
BIOB34;NEMATOLOGIA                                                 ;68
BIOB35;COGNICAO ANIMAL                                             ;68
BIOB36;BASES GENETICAS E SOCIAIS DA DIVERSIDADE HUMANA             ;68
BIOB37;INTRODUCAO A MODELAGEM DE SISTEMAS BIOLOGICOS               ;68
BIOB38;CONSERVACAO DA CONECTIVIDADE                                ;68
BIOB39;SISTEMATICA, ECOLOGIA E HISTORIA NATURAL DOS ANFIBIOS       ;68
BIOB40;FUNDAMENTOS DE TAXONOMIA ZOOLOGICA                          ;68
BIOB41;BOTANICA ESTRUTURAL APLICADA A TAXONOMIA DE ANGIOSPERMAS    ;68
BIOB42;INTRODUCAO AO DELINEAMENTO AMOSTRAL EM ECOLOGIA             ;68
BIOB63;ACCs: MAPEAM BIORREG PARTIC COMUN COSTEIRAS...EDC AMBIENTAL ;68
BIOB64;ECOLOGIA NA SOCIEDADE CONTEMPORANEA                         ;68
BIOB65;DIVERSIDADE ZOOLOGICA I                                     ;68
BIOB66;ESTATISTICA APLICADA A BIOLOGIA                             ;68
BIOB67;BIOLOGIA DAS ALGAS                                          ;68
BIOB68;GENETICA I                                                  ;68
BIOB69;MORFOLOGIA VEGETAL                                          ;68
BIOC01;DIVERSIDADE ZOOLOGICA II                                    ;68
BIOC02;SISTEMATICA E EVOLUCAO DE BRIOFITAS E PTERIDOFITAS          ;34
BIOC03;ECOLOGIA II - DE POPULACOES E COMUNIDADES                   ;68
BIOC05;SISTEMATICA E EVOLUCAO DE ESPERMATOFITAS                    ;68
BIOC06;ECOLOGIA III - ECOSSISTEMAS                                 ;68
BIOC07;ATIVIDADE INTERDISCIPLINAR                                  ;34
BIOC10;GENETICA II                                                 ;68
BIOC74;ZOOLOGIA DE CAMPO II                                        ;85
BIOC77;PERCEP.DOS EFEITOS DOS AGROT.SOBRE A S.HUM.E AMB.A.A.TRANSDI;51
BIOC79;INTRODUCAO A BIOLOGIA E ECOLOGIA DOS RECIFES                ;68
BIOC80;MICROINVERTEBRADOS AQUATICOS                                ;68
BIOC81;FERRAMENTAS COMPUTACIONAIS P/ ANALISE DE DADOS EM C. BIOL.  ;68
BIOC82;ECOLOGIA COMPORTAMENTAL                                     ;68
BIOC83;PLANCTOLOGIA                                                ;68
BIOC84;ECOLOGIA MARINHA                                            ;85
BIOC88;ACCS - CIENCIA, COMUNICACAO E CIDADANIA: Engajamento da soci;68
BIOD37;Origem e EvoluCAo das Plantas Terrestres                    ;34
BIOD38;Macroalgas marinhas                                         ;68
BIOD39;Espongiologia                                               ;34
BIOD41;Temas de Biologia Celular:RelaCAo PatOgeno-CElula hospedeira;51
BIOD48;PLANTAS, POVOS E AMBIENTE                                   ;51
BIOD49;ABORD QUALITATIVAS DE PESQ EM ENSINO DE CIENCIA E BIOLOGIA  ;68
BIOD53;CULTURA DE TECIDOS VEGETAIS                                 ;68
BIOD54;PLANTAS E ALGAS DE AMBIENTES COSTEIROS                      ;68
BIOD55;BIOLOGIA DOS FUNGOS                                         ;68
BIOD61;FUNDAMENTOS DE GESTAO AMBIENTAL                             ;68
BIOD62;PALEOECOLOGIA                                               ;68
COM009;COMUNICACAO E SOCIEDADE                                     ;68
COM074;OFICINA DE PLANEJAMENTO EM COMUNICACAO E CULTURA            ;102
COM101;TEORIAS DA COMUNICACAO                                      ;68
COM102;SEMIOTICA                                                   ;68
COM103;ESTETICA DA COMUNICACAO                                     ;68
COM104;COMUNICACAO E TECNOLOGIA                                    ;68
COM105;COMUNICACAO E POLITICA                                      ;68
COM106;COMUNICACAO E CULTURA CONTEMPORANEA                         ;68
COM111;OFICINA DE COMUNICACAO ESCRITA                              ;136
COM112;OFICINA DE COMUNICACAO AUDIOVISUAL                          ;136
COM113;COMUNICACAO E ATUALIDADE I                                  ;68
COM114;COMUNICACAO  E ATUALIDADE II                                ;68
COM115;COMUNICACAO E ETICA                                         ;68
COM116;ELABORACAO DE PROJETO EM COMUNICACAO                        ;68
COM117;DESENVOLVIMENTO  ORIENTADO DE PROJETO                       ;68
COM118;TRABALHO  DE CONCLUSAO  DE CURSO EM COMUNICACAO             ;340
COM121;TEORIAS DO JORNALISMO                                       ;68
COM122;COMUNICACAO JORNALISTICA                                    ;68
COM123;OFICINA DE JORNALISMO IMPRESSO                              ;136
COM124;OFICINA DE RADIOJORNALISMO                                  ;136
COM125;OFICINA DE TELEJORNALISMO                                   ;136
COM126;OFICINA DE JORNALISMO DIGITAL                               ;136
COM127;OFICINA DE ASSESSORIA DE COMUNICACAO                        ;136
COM131;POLITICA DA CULTURA E DA COMUNICACAO                        ;68
COM132;MARKETING CULTURAL                                          ;68
COM133;OFICINA DE PRODUCAO CULTURAL                                ;136
COM134;OFICINA DE ANALISE DE PUBLICOS E MERCADOS CULTURAIS         ;136
COM136;OFICINA DE PLANEJAMENTO E ELABORACAO DE PROJETOS CULTUIRAIS ;136
COM137;OFICINA DE GESTAO CULTURAL                                  ;136
