188140;"ENGD06";"MATA07"
188140;"ENGD06";"MATA03"
188140;"ENGD02";"MATA07"
188140;"ENGD02";"MATA03"
188140;"ENG003";"FIS123"
188140;"MATC30";"MATA37"
188140;"FIS124";"MATA03"
188140;"FIS124";"FIS122"
188140;"FIS123";"MATA03"
188140;"FIS123";"FIS122"
188140;"MATA40";"MATA37"
188140;"MATA04";"MATA03"
188140;"FIS122";"MATA02"
188140;"FIS122";"MATA01"
188140;"FIS122";"FIS121"
188140;"MATC29";"MATA38"
188140;"MATA07";"MATA01"
188140;"MATA03";"MATA02"
188140;"MATA03";"MATA01"
103140;"ENGF15";"ENG257"
103140;"ENGF15";"ENG253"
103140;"ENGF15";"GEO158"
103140;"ENGF15";"ENG260"
103140;"ENGF15";"ENG256"
103140;"ENGF15";"ENG255"
103140;"ENGF15";"ENG254"
103140;"ENGF15";"ENG251"
103140;"ENGF15";"GEO159"
103140;"ENGF15";"GEO156"
103140;"ENGF15";"ENG268"
103140;"ENGF15";"ENG250"
103140;"ENGF15";"ENG043"
103140;"ENGF15";"ARQ129"
103140;"ENGF15";"GEO157"
103140;"ENGF15";"GEO155"
103140;"ENGF15";"ENG248"
103140;"ENGF15";"ENG247"
103140;"ENGF15";"ENG128"
103140;"ENGF15";"MAT174"
103140;"ENGF15";"FIS124"
103140;"ENGF15";"ENG323"
103140;"ENGF15";"ENG285"
103140;"ENGF15";"ENG169"
103140;"ENGF15";"ENG003"
103140;"ENGF15";"MAT045"
103140;"ENGF15";"FIS123"
103140;"ENGF15";"ENG370"
103140;"ENGF15";"ENG002"
103140;"ENGF15";"ECO151"
103140;"ENGF15";"DIR175"
103140;"ENGF15";"QUI028"
103140;"ENGF15";"MATA04"
103140;"ENGF15";"MAT236"
103140;"ENGF15";"FIS122"
103140;"ENGF15";"ENG001"
103140;"ENGF15";"ADM012"
103140;"ENGF15";"QUIA27"
103140;"ENGF15";"MATA07"
103140;"ENGF15";"MATA03"
103140;"ENGF15";"GEO005"
103140;"ENGF15";"FIS121"
103140;"ENGF15";"ENG269"
103140;"ENGF15";"MATA02"
103140;"ENGF15";"MATA01"
103140;"ENGF15";"GEO004"
103140;"ENGF15";"ENG007"
103140;"ENGF15";"ARQ013"
103140;"ENGF15";"ARQ011"
103140;"ENGF14";"ENG257"
103140;"ENGF14";"ENG253"
103140;"ENGF14";"GEO158"
103140;"ENGF14";"ENG260"
103140;"ENGF14";"ENG256"
103140;"ENGF14";"ENG255"
103140;"ENGF14";"ENG254"
103140;"ENGF14";"ENG251"
103140;"ENGF14";"GEO159"
103140;"ENGF14";"GEO156"
103140;"ENGF14";"ENG268"
103140;"ENGF14";"ENG250"
103140;"ENGF14";"ENG043"
103140;"ENGF14";"ARQ129"
103140;"ENGF14";"GEO157"
103140;"ENGF14";"GEO155"
103140;"ENGF14";"ENG248"
103140;"ENGF14";"ENG247"
103140;"ENGF14";"ENG128"
103140;"ENGF14";"MAT174"
103140;"ENGF14";"FIS124"
103140;"ENGF14";"ENG323"
103140;"ENGF14";"ENG285"
103140;"ENGF14";"ENG169"
103140;"ENGF14";"ENG003"
103140;"ENGF14";"MAT045"
103140;"ENGF14";"FIS123"
103140;"ENGF14";"ENG370"
103140;"ENGF14";"ENG002"
103140;"ENGF14";"ECO151"
103140;"ENGF14";"DIR175"
103140;"ENGF14";"QUI028"
103140;"ENGF14";"MATA04"
103140;"ENGF14";"MAT236"
103140;"ENGF14";"FIS122"
103140;"ENGF14";"ENG001"
103140;"ENGF14";"ADM012"
103140;"ENGF14";"QUIA27"
103140;"ENGF14";"MATA07"
103140;"ENGF14";"MATA03"
103140;"ENGF14";"GEO005"
103140;"ENGF14";"FIS121"
103140;"ENGF14";"ENG269"
103140;"ENGF14";"MATA02"
103140;"ENGF14";"MATA01"
103140;"ENGF14";"GEO004"
103140;"ENGF14";"ENG007"
103140;"ENGF14";"ARQ013"
103140;"ENGF14";"ARQ011"
103140;"ENG257";"GEO158"
103140;"ENG257";"ENG247"
103140;"ENG257";"ECO151"
103140;"ENG253";"ENG323"
103140;"ENG253";"ENG255"
103140;"ENG253";"ENG254"
103140;"GEO158";"GEO159"
103140;"ENG260";"ENG268"
103140;"ENG260";"ENG043"
103140;"ENG256";"MAT174"
103140;"ENG256";"ADM012"
103140;"ENG255";"ENG268"
103140;"ENG255";"ENG247"
103140;"ENG255";"ENG043"
103140;"ENG254";"ENG268"
103140;"ENG254";"ENG247"
103140;"ENG254";"ENG043"
103140;"ENG251";"QUI028"
103140;"ENG251";"ENG250"
103140;"GEO159";"GEO157"
103140;"GEO156";"GEO155"
103140;"ENG268";"GEO157"
103140;"ENG268";"ENG285"
103140;"ENG250";"MAT174"
103140;"ENG250";"FIS124"
103140;"ENG250";"ENG370"
103140;"ENG250";"ENG248"
103140;"ENG043";"QUIA27"
103140;"ENG043";"ENG247"
103140;"ARQ129";"ENG247"
103140;"ARQ129";"ARQ011"
103140;"GEO157";"GEO005"
103140;"ENG248";"QUIA27"
103140;"ENG248";"MATA07"
103140;"ENG248";"GEO005"
103140;"ENG248";"ENG007"
103140;"ENG247";"GEO004"
103140;"ENG247";"ENG007"
103140;"ENG128";"ARQ013"
103140;"ENG128";"ARQ011"
103140;"MAT174";"MATA07"
103140;"MAT174";"MATA04"
103140;"MAT174";"MAT045"
103140;"FIS124";"FIS123"
103140;"ENG323";"QUI028"
103140;"ENG323";"ENG002"
103140;"ENG285";"ENG001"
103140;"ENG169";"FIS123"
103140;"ENG169";"ENG002"
103140;"ENG003";"FIS123"
103140;"MAT045";"MATA03"
103140;"FIS123";"MATA03"
103140;"FIS123";"FIS122"
103140;"ENG370";"MATA04"
103140;"ENG370";"FIS121"
103140;"ENG002";"ENG001"
103140;"ECO151";"MAT236"
103140;"QUI028";"QUIA27"
103140;"QUI028";"MATA03"
103140;"MATA04";"MATA03"
103140;"MAT236";"MATA03"
103140;"FIS122";"MATA02"
103140;"FIS122";"MATA01"
103140;"FIS122";"FIS121"
103140;"ENG001";"MATA03"
103140;"MATA07";"MATA01"
103140;"MATA03";"MATA02"
103140;"MATA03";"MATA01"
103140;"GEO005";"GEO004"
185140;"ENGF89";"ENGF88"
185140;"ENG003";"FIS123"
185140;"FIS123";"MATA03"
185140;"FIS123";"FIS122"
185140;"ENGF88";"ENGF86"
185140;"ENGF88";"ENGF77"
185140;"ENGF88";"ENG430"
185140;"ENGF88";"ENG037"
185140;"ENG432";"ENGF80"
185140;"ENG432";"ENGF79"
185140;"ENG432";"ENG179"
185140;"ENG432";"ENG037"
185140;"ENGF85";"ENGA62"
185140;"ENGF85";"ENG430"
185140;"ENGF84";"ENGF82"
185140;"ENGF84";"ENGF80"
185140;"ENGF84";"ENGF79"
185140;"ENGF84";"ENGA62"
185140;"ENGF84";"ENG179"
185140;"ENGF84";"ENG037"
185140;"ENGF83";"ENGF82"
185140;"ENGF83";"ENGD02"
185140;"ENGF83";"ENG179"
185140;"ENG039";"ENGF77"
185140;"ENG039";"ENGD02"
185140;"ENG039";"ECO151"
185140;"ENGA62";"ENGF82"
185140;"ENG430";"ENGF80"
185140;"ENG179";"ENGF86"
185140;"ENG179";"ENGF80"
185140;"ENG179";"ENGD02"
185140;"ENG040";"ENGF77"
185140;"ENG040";"ECO151"
185140;"ENG037";"ENGF82"
185140;"ENGF86";"ECO151"
185140;"ENGF79";"QUIB50"
185140;"ENGF79";"MATA02"
185140;"ENG308";"ENGF77"
185140;"ENG308";"ENGD02"
185140;"ENG308";"ECO151"
185140;"DIR175";"ENGF77"
185140;"FCC024";"ECO151"
185140;"ENGF82";"ENGF81"
185140;"ENGF80";"ENGF90"
185140;"ENGF80";"ENG041"
185140;"ENGF78";"MATA03"
185140;"ENGF78";"FIS122"
185140;"ENGF77";"ENGF56"
185140;"ENGF90";"MATA02"
185140;"ENGF90";"FIS121"
185140;"ENGF81";"MATA07"
185140;"ENGF81";"MATA03"
185140;"ENGF81";"MATA02"
185140;"ENGF81";"ENGD02"
185140;"ENGF81";"ENGD01"
185140;"ENG269";"QUIB50"
185140;"ENG207";"FIS121"
185140;"MATA04";"MATA03"
185140;"FIS122";"MATA02"
185140;"FIS122";"MATA01"
185140;"FIS122";"FIS121"
